DateID,ID,RefGipfel,FileName Strava,Datum Start,Datum End,Month,Year,Saison,Typ,Art,Unterart,Org,Tage,Titel Strava,Remarks,Ziel,Ziel Typ,Route,öbernachtung,D,B,A,J,Weitere Teilnehmer,Anlass,Bemerkung,Distanz,Dauer,Schwierigkeit,Aufstieg,Abstieg,Links Routen,Links Fotos,Links,Fotos?,Album auf Google+?,Hikr Eintrag,Type,Link,,Datum Start,ID
D20150816,1273,#NV,20150816-110223-Hike.gpx,16.8.15,16.8.15,8,2015,2015 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Via Jacobi 3a - Wattwil - St. Gallenkappel,,Via Jaccobi 3a,ViaJaccobi,Wattwil - St. Gallenkappel,,x,x,,,,,,,,,,,,,,,,,,,,16.8.15,1273
D20150822,1274,#NV,20150822-100321-Hike.gpx,22.8.15,22.8.15,8,2015,2015 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Aufstieg KeschhÅtte,,KeschhÅtte,HÅtte,DÅrrboden - Scaletta - KeschhÅtte,,x,x,,,"Fam. Schweizers, Fam. Billeters",,,12.1,06:25,T3,910,290,,,,,,leuti,Kurzbericht,,,22.8.15,1274
D20150823,1275,224,20150823-043842-Hike.gpx,23.8.15,23.8.15,8,2015,2015 So,Sommer,Wandern,Hochtour,Privat,1,Hochtour Piz Kesch,,Piz Kesch,Gipfel,KeschhÅtte - Piz Kesch Åber Normalroute - Abstieg von HÅtte nach Chants,,x,,,,Martin+Billy,,,13,08:20,WS,860,1640,,,,,,leuti,Kurzbericht,,,23.8.15,1275
D20150829,1276,225,20150829-040632-Hike.gpx,29.8.15,29.8.15,8,2015,2015 So,Sommer,Wandern,Hochtour,SL CTL,2,Hochtour Ringelspitz,,Ringelspitz,Gipfel,Kunkelspass - RingelspitzhÅtte - Ringelspitz via Normalaufstieg - Abstieg Åber gleiche Route - RingelspitzhÅtte - Kunkelspass,,x,,,,"Urs, Billy, Ricky, Jurij, Philipp",SL Berg & Ski,Zeiten: HÅttenaufstieg 1:24; HÅtte - Anseilstelle 2:50; Gipfel 2:25; Abstieg zur Abseilstelle 2:45; zurÅck zur HÅtte1:30,13,10:00,ZS,1340,1340,,,,,,El Chasqui,Normal,,,29.8.15,1276
D20150919,1277,226,20150919-072846-Hike.gpx,19.9.15,19.9.15,9,2015,2015 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Hagen,,Hagen,Gipfel,Merishausen - Heerenberg - Ebnet - Ettweg - Haslenacker - Hagenturm - Hage - Soohîlzli - Soo - Laadel - Braaten -Merishausen,,x,x,,,,,,13.15,04:10,T2,455,455,,,,,,leuti,Kurzbericht,,,19.9.15,1277
D20150927,1278,227,20150927-084358-Hike.gpx,27.9.15,27.9.15,9,2015,2015 So,Sommer,Wandern,Hochtour,Privat,1,Hochtour Mînch via SW-Grat,,Mînch,Gipfel,Jungfraujoch - SE-Grat Mînch - Normalroute im Abstieg,MînchsjochhÅtte,x,,,,Urs Gisler,,Zeiten: Jungfraujoch - Gipfel: 5:07; Abstieg 3:28,,08:35,ZS,658,528,,,,,,leuti,Normal,http://www.hikr.org/tour/post100070.html,,27.9.15,1278
D20150928,1279,228,20150928-025253-Hike.gpx,28.9.15,28.9.15,9,2015,2015 So,Sommer,Wandern,Hochtour,Privat,1,Hochtour Jungfrau Åber Normalroute ,,Jungfrau,Gipfel,MînchsjochhÅtte - Jungfraujoch (Aufstieg Sphinx Blutmond) - P3506 - Rottalsattel - Jungfrau - Rottalsattel - Gletscher - Jungfraujoch,,x,,,,Urs Gisler,,Zeiten: HÅtte bis Start Jungfraujoch (inkl. Ausflug Sphinx) 0:58; Rottalsattel 3:15; Jungfrau 1:12; Rottalsattel 1:22; Jungfraujoch 2:22,,09:10,ZS,1413,1554,,,,,,leuti,Normal,,,28.9.15,1279
D20151008,1280,229,20151008-172631-Hike.gpx,8.10.15,10.10.15,10,2015,2015 So,Sommer,Wandern,Alpintour,Privat,3,Wanderung Jura-Weekend Tag 1: Oensingen - Schwengimatt (Biwakplatz),Auf mehrere Tage verteilen,Hasenmatt & Mont Raimeux,Gipfel,Oensingen - Usserberg (Biwak) - Rîti - Weissenstein - Hasenmatt - Graitery - Moutier (Hotel de la Gorge) - ∂rete du Raimeux - Mont Raimeux - Courcelles,,x,,,,Alleine,,,,,,,,,,,,,,,,,8.10.15,1280
D20151018,1281,#NV,20151018-135629-Hike.gpx,18.10.15,18.10.15,10,2015,2015 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Hîhenklinik Wald - Farner - Sagenraintobel - Wald,,Gasthaus Farner,Restaurant,Hîhenklinik Wald - Farner - Sagenraintobel - Wald,,x,x,x,,,,,,,,,,,,,,,,,,,18.10.15,1281
D20151024,1282,233,20151024-074232-Hike.gpx,24.10.15,24.10.15,10,2015,2015 So,Sommer,Wandern,Alpintour,Privat,1,Wanderung Rigi - Dossen - Vitznauerstock,,Viznauerstock,Gipfel,Rigi Kulm - Rotstock - Wîlfertschen - Schild - WÅrzestock - Chli Dosse - Dosse - Vitznauerstock - Wissiflue,,x,x,,,,,,,,,,,,,,,,,,,,24.10.15,1282
D20151101,1283,241,20151101-074545-Hike.gpx,1.11.15,1.11.15,11,2015,2015 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Speer Teil 1,,Speer,Gipfel,Niederschlag - Hinter Hîhi - OberkÑseren - Speer - OberkÑseren - UnterchÑseren - Durschlegi - Amden,,x,x,,,Walter & Monika Koller,,,,,,,,,,,,,,,,,1.11.15,1283
D20151108,1284,242,20151108-140110-Hike.gpx,8.11.15,8.11.15,11,2015,2015 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Warten - Schnebelhorn,,"Warten, Schnebelhorn",Gipfel,Breitenmatt - OhrÅti - Chleger - Warten - Tierhag - Schnebelhorn - Tierhag - Burenboden - Ragenbuech - Strick - OhrÅti - Breitenmatt,,x,x,,,,,Abstieg ab Burenboden im Dunkeln,,,,,,,,,,,,,,,8.11.15,1284
D20151114,1285,244,20151114-070000-Hike.gpx,14.11.15,14.11.15,11,2015,2015 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung St. Chrischona (Kantonshîhepunkt BS),,St. Chrischona,Gipfel,Basel - Kraftwerk Birsfeld - Hornfelsen - Rest. St. Chrischona (Mittagessen) - Turm (Besichtigung) - Kirche St. Chrischona (Kantonshîhepunkt) - Riehen,,x,x,,,SL Tour mit 29 Teilnehmer,SL Berg & Ski,,,,,,,,,,,,,,,,14.11.15,1285
D20151129,1286,245,20151129-074011-BackcountrySki.gpx,29.11.15,29.11.15,11,2015,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Laucherenstîckli,,Laucherenstîckli,Gipfel,Tschalun (Oberiberg) - Buoffengaden - Mîrdergruebi - Laucherenstîckli - entlang dem alten (nicht mehr existierenden Skilift) - Tschalun,,x,,,,"Martin, Billy",,,,,,,,,,,,,,,,,29.11.15,1286
D20151205,1287,246,20151205-085752-Snowshoe.gpx,5.12.15,5.12.15,12,2015,2015/16 Wi,Winter,Wandern,Schneeschuhwanderung,Privat,1,Schneeschuhtour Niederbauen Chulm,,Niderbauen Chulm,Gipfel,Station Niderbauen Station - TritthÅtte - GÅtsch - Niderbauen Chulm - retour auf Aufstiegsroute,,x,x,,,Dominique,,,,,,,,,,,,,,,,,5.12.15,1287
D20151212,1288,247,20151212-083506-BackcountrySki.gpx,12.12.15,12.12.15,12,2015,2015/16 Wi,Winter,Skifahren,Skitour,SL CTL,1,Skitour Chaiserstuel (Versuch),,Chaiserstuel (Versuch),Gipfel,Bergstation Bannalpbahn - ChrÅzhÅtte - Urnerstafel - RÑckholteren - Gruenboden - Bannalper Schonegg - retour auf Aufstiegsroute,,x,x,,,SL Tour ,,Bettina mit SS,,,,,,,,,,,,,,,12.12.15,1288
D20151227,1288,247,20151227-062404-BackcountrySki.gpx,27.12.15,27.12.15,12,2015,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Glatten,,Glatten,Gipfel,Sahli - Gross Gade - Ober Stafel - WÑchters BÅtzen - Glatten - retour auf Aufstiegsroute,,x,,,,Billy,,,,,,,,,,,,,,,,,27.12.15,1288
D20160103,1289,249,20160103-070000-Hike.gpx,3.1.16,3.1.16,1,2016,2015/16 Wi,Winter,Wandern,Wanderung,Privat,1,Wanderung Gulmen,,Gulmen,Gipfel,ArvenbÅel - Altschen - Vorderi Hîhi - Gulmen - retour via Aufstiegsroute,,x,x,,,Alessia und Olivia,,,,,,,,,,,,,,,,,3.1.16,1289
D20160123,1290,250,20160123-085124-Snowshoe.gpx,23.1.16,23.1.16,1,2016,2015/16 Wi,Winter,Wandern,Schneeschuhwanderung,SL TN,1,Schneeschuhtour Mont Racine - Tàte de Ran,,"Mont Racine, Tàte de Ran",Gipfel,Col de la Toune - Combe de fies - La Grand Sagneule - Mont Racine - Tàte de Ran - La Chaux des Fonds,,x,x,,,SL Tour ,,,,,,,,,,,,,,,,,23.1.16,1290
D20160130,1291,252,20160130-074712-BackcountrySki.gpx,30.1.16,30.1.16,1,2016,2015/16 Wi,Winter,Skifahren,Skitour,SL Lead,1,Skitour Isisizer Rosswis,,Isisizer Rosswis,Gipfel,Berghaus Malbun - Ober SÑss - Isisizgrat - Isisizer Rosswis - Isisizgrat - Abfahrt Åber Marchbîden zum Berghaus Malbun,,x,,,,SL Tour,,,,,,,,,,,,,,,,,30.1.16,1291
D20160206,1292,295,20160206-093626-BackcountrySki.gpx,6.2.16,6.2.16,2,2016,2015/16 Wi,Winter,Skifahren,Skitour,SL TN,1,Skitour Roggenstock,,Roggenstock,Gipfel,Oberiberg (Tschalung) - Grossweid - Im ChÑswald - Roggenstock (mit Ski) - zurÅck zum Abzweiger nach Ober Roggen - Roggenstock (zu Fuss) - Ober Roggen - Abfahrt Åber die offene Wiese bis zum Waldrand - wieder auffellen bis Roggenegg - Schlipfauweid - SchwÑndi - Åber die Skipiste runter bis Oberiberg,,x,x,,,SL Tour,,,,,,,,,,,,,,,,,6.2.16,1292
D20160220,1294,253,20160220-081202-BackcountrySki.gpx,20.2.16,20.2.16,2,2016,2015/16 Wi,Winter,Skifahren,Skitour,SL CTL,1,Skitour Poncine di Mezzo,,Poncione di Mezzo,Gipfel,Molare - Alpe Stou - Sattel unter dem Gipfel - Retour auf Aufstiegsroute,,x,,,,"Sebastian Goodrick (Co-Tourenleiter), Urs Gisler, Alex MÅdespacher, Laura WÑchter, Beno Feuz",,,,,,,,,,,,,,,,,20.2.16,1294
D20160221,1295,#NV,20160221-135759-Hike.gpx,21.2.16,21.2.16,2,2016,2015/16 Wi,Winter,Wandern,Wanderung,Privat,1,Wanderung Via Jaccobi 3b - St. Gallenkappel - Rapperswil,,Via Jaccobi 3b,ViaJaccobi,St. Gallenkappel - Rapperswil,,x,x,,,,,,,,,,,,,,,,,,,,21.2.16,1295
D20160227,1296,254,20160227-071505-BackcountrySki.gpx,27.2.16,27.2.16,2,2016,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Gamidauerspitz,,Gamidaurspitz,Gipfel,Hienzi - Ebenwald - Unter Vermii - Gamidauerspitz - Unter Vermii - Aufstieg FÅrggeli - Hinterwald - Chamm - ab hier zufuss nach Hienzi,,x,,,,"Roli KÅhnis, Raphi Keller",,,,,,,,,,,,,,,,,27.2.16,1296
D20160228,1297,255,20160228-070715-BackcountrySki.gpx,28.2.16,28.2.16,2,2016,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Garmil,,Garmil,Gipfel,Hienzi - Ebenwald - FÅrggeli - Garmil - retour auf Aufstiegsspur,,x,,,,"Martin, Billy",,,,,,,,,,,,,,,,,28.2.16,1297
D20160320,1298,256,20160320-153426-Run.gpx,20.3.16,20.3.16,3,2016,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Jog Vita Parcour Meilen,,Tierberg,Gipfel,Obersee - Ahornen - Tierbert,,x,,,,Alleine,,,,,,,,,,,,,,,,,20.3.16,1298
D20160402,1299,257,20160402-041228-BackcountrySki.gpx,2.4.16,2.4.16,4,2016,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Piz Platta,,Piz Platta,Gipfel,Ab Mulegns via SÅdcouloir,,x,,,,Alleine,,,,,,,,,,,,,,,,,2.4.16,1299
D20160403,1300,#NV,20160403-075748-Hike.gpx,3.4.16,3.4.16,4,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Via Jaccobi - Rapperswil - PfÑffikon,,Via Jaccobi 4a,ViaJaccobi,Rapperswil - PfÑffikon,,x,x,,,,,,,,,,,,,,,,,,,,3.4.16,1300
D20160410,1301,258,20160410-062211-BackcountrySki.gpx,10.4.16,10.4.16,4,2016,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Gross Spannort,,Gross Spannort,Gipfel,FÑrnigen - Juzfad - Rossfirn - Spannortjoch - Gross Spannort - Abfahrt Åber Aufstiegsroute,,x,,,,Roli KÅhnis,,,,,,,,,,,,,,,,,10.4.16,1301
D20160504,1302,#NV,20160504-101810-Hike.gpx,4.5.16,4.5.16,5,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Via Jacobi 4b - PfÑffikon - Einsiedeln,,Via Jaccobi 4b,ViaJaccobi,PfÑffikon - St. Meinrad - Einsiedeln,,x,x,,,,,,,,,,,,,,,,,,,,4.5.16,1302
D20160605,1303,#NV,#NV,5.6.16,5.6.16,6,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,#NV,Not exported from Strava,Via Jaccobi 5,ViaJaccobi,Einsiedeln - Haggenegg - Schwyz - Brunnen,,x,x,,,,,,,,,,,,,,,,,,,,5.6.16,1303
D20160506,1304,#NV,20160506-092615-BackcountrySki.gpx,6.5.16,6.5.16,5,2016,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Jungfraujoch - Mittelaletschbiwak,,Oberaletschbiwak,HÅtte,Jungfraujoch - Jungfraufirn - Grosser Aletschgletscher - Mittelaletschgletscher - Mittelaletschbiwak,,x,,,,Sebastian Goodrick,,,,,,,,,,,,,,,,,6.5.16,1304
D20160507,1305,259,20160507-035422-BackcountrySki.gpx,7.5.16,7.5.16,5,2016,2015/16 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Aletschhorn,,Aletschhorn,Gipfel,Mittelaletschbiwak - Aletschjoch - Eisnase - Aletschhorn - SÅdwestgrat - Oberaletschgletscher - Hotel Belalp - Egga - Kurve nach P1533 (von dort mit Taxi nach Brig),,x,,,,Sebastian Goodrick,,,,,,,,,,,,,,,,,7.5.16,1305
D20160521,1306,#NV,20160521-100045-BackcountrySki.gpx,21.5.16,21.5.16,5,2016,2015/16 Wi,Winter,Skifahren,Skitour,SL CTL,1,Skitour Aufstieg zur Cap. de Tracuit,,Cabane de Tracuit,HÅtte,Via Sommerweg,,x,,,,"Sebastian Goodrick (Co-Tourenleiter), AndrÇ Zimmermann",SL Berg & Ski,,,,,,,,,,,,,,,,21.5.16,1306
D20160522,1307,260,20160522-035824-BackcountrySki.gpx,22.5.16,22.5.16,5,2016,2015/16 Wi,Winter,Skifahren,Skitour,SL CTL,1,Skitour Bishorn,,Bishorn,Gipfel,Normalroute auf Gipfel und Aufstiegsroute retour,,x,,,,"Sebastian Goodrick (Co-Tourenleiter), AndrÇ Zimmermann",SL Berg & Ski,,,,,,,,,,,,,,,,22.5.16,1307
D20160618,1308,261,20160618-092236-Hike.gpx,18.6.16,18.6.16,6,2016,2016 So,Sommer,Wandern,Hochtour,SL CTL,1,Wanderung Tiefenbach - Albert-Heim-HÅtte - Schafberg - Albert-Heim-HÅtte,,"Albert-Heim-HÅtte, Schafberg",Gipfel,Tiefenbach - Albert-Heim-HÅtte - Schafberg - Albert-Heim-HÅtte,,x,,,,Gerry (Co-Tourenleiter),SL Berg & Ski,,,,,,,,,,,,,,,,18.6.16,1308
D20160619,1309,262,20160619-040730-Hike.gpx,19.6.16,19.6.16,6,2016,2016 So,Sommer,Wandern,Hochtour,SL CTL,1,Hochtouren EinfÅhrungskurs - Albert-Heim-HÅtte - bis unterhalb Tiefensattel - Albert-Heim-HÅtte - Tiefenbach,,Tiefenstock (Versuch),Gipfel,Albert-Heim-HÅtte - bis unterhalb Tiefensattel - Albert-Heim-HÅtte - Tiefenbach,,x,,,,Gerry (Co-Tourenleiter),SL Berg & Ski,,,,,,,,,,,,,,,,19.6.16,1309
D20160709,1310,263,20160709-094220-Hike.gpx,9.7.16,9.7.16,7,2016,2016 So,Sommer,Wandern,Hochtour,Privat,1,Wanderung Grindelwald (Abz. Gleckstein) - GlecksteinhÅtte (inkl. kleiner Klettertour),,GlecksteinhÅtte,HÅtte,Grindelwald (Abz. Gleckstein) - GlecksteinhÅtte,,x,,,,Alex,,,,,,,,,,,,,,,,,9.7.16,1310
D20160710,1311,264,20160710-022854-Hike.gpx,10.7.16,10.7.16,7,2016,2016 So,Sommer,Wandern,Hochtour,Privat,1,Hochtour GlecksteinhÅtte - Wetterhorn - Wellhornsattel - Dossensatel - DossenhÅtte,,Wetterhorn,Gipfel,GlecksteinhÅtte - Wetterhorn - Wellhornsattel - Dossensatel - DossenhÅtte,,x,,,,Alex,,,,,,,,,,,,,,,,,10.7.16,1311
D20160711,1312,265,20160711-060532-Hike.gpx,11.7.16,11.7.16,7,2016,2016 So,Sommer,Wandern,Hochtour,Privat,1,Hochtour DossenhÅtte - Dossen - RÑnfenhorn - Rosenlauigletscher - Rosenlaui Hotel,,"Dossen, RÑnfenhorn",Gipfel,DossenhÅtte - Dossen - RÑnfenhorn - Rosenlauigletscher - Rosenlaui Hotel,,x,,,,Alex,,,,,,,,,,,,,,,,,11.7.16,1312
D20160717,1313,268,20160717-080704-Hike.gpx,17.7.16,17.7.16,7,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Leuggelstock,,Leuggelstock,Gipfel,Brunnenberg - Oberblegisee - Yenstock - Leuggelstock - Guppen Oberstaffel - SchwÑndi,,x,x,,,,,,,,,,,,,,,,,,,,17.7.16,1313
D20160718,1314,#NV,20160718-090351-Workout.gpx,18.7.16,18.7.16,7,2016,2016 So,Sommer,Klettern,Klettertour,Privat,1,Klettern WildhornhÅtte (inkl. 4 SeillÑngen Klettern),,WildhornhÅtte,HÅtte,Iffigenalp - Klettern 4 SeillÑngen - WildhornhÅtte,,x,,,,Sebastian,,,,,,,,,,,,,,,,,18.7.16,1314
D20160719,1315,267,20160719-043007-Workout.gpx,19.7.16,19.7.16,7,2016,2016 So,Sommer,Wandern,Hochtour,Privat,1,Klettertour Wildhorn via Germanrippe,,Wildhorn,Gipfel,WildhornhÅtte - Germanrippe - Wildhorn - Cabane des Audannes - La Selle - Pas de MaimbrÇ,,x,,,,Sebastian,,,,,,,,,,,,,,,,,19.7.16,1315
D20160808,1316,270,#NV,8.8.16,8.8.16,8,2016,2016 So,Sommer,Wandern,Alpintour,Privat,1,#NV,Not exported from Strava,Gonzen,Gipfel,Sargans - Folaplatten - Folawald - Gonzen - Sargans via Leitern,,x,,,,Alleine,,,,,,,,,,,,,,,,,8.8.16,1316
D20160813,1317,271,20160813-090336-Workout.gpx,13.8.16,13.8.16,8,2016,2016 So,Sommer,Klettern,Klettertour,Privat,1,Klettern JÑgihorn (Alpendurst),,Jegihorn,Gipfel,Kreuzboden - Route Alpendurst - Jegihorn - WeissmieshÅtte,WeissmieshÅtte,x,,,,Gerry,,,,,,,,,,,,,,,,,13.8.16,1317
D20160814,1318,272,20160814-030740-Hike.gpx,14.8.16,14.8.16,8,2016,2016 So,Sommer,Wandern,Hochtour,Privat,1,Hochtour Lagginhorn SÅdgrat,,Lagginhorn,Gipfel,WeissmieshÅtte - Lagginjoch - Lagginhorn (SÅdgrat) - Kreuzboden (Abstieg via Normalroute),,x,,,,Gerry,,,,,,,,,,,,,,,,,14.8.16,1318
D20160827,1319,#NV,20160827-060000-Hike.gpx,27.8.16,27.8.16,8,2016,2016 So,Sommer,Wandern,Hochtour,SL CTL,1,Hochtour HÅttenzustieg OberaarjochhÅtte,,OberaarjochhÅtte,HÅtte,Berghaus Oberaar - OberaarjochhÅtte,OberaarjochhÅtte,x,x,,,"Alex (Co-Tourenleiter), Lisette, Manfred Furrer, Ivan, Andrea Jurik, Peter Hoehener, Karin Oberli, Yvonne Mettler, JÅrg",SL Berg & Ski,,,,,,,,,,,,,,,,27.8.16,1319
D20160828,1320,273,20160828-043026-Hike.gpx,28.8.16,28.8.16,8,2016,2016 So,Sommer,Wandern,Hochtour,SL CTL,1,Hochtour Oberaarhorn,,Oberaarhorn,Gipfel,OberaarjochhÅtte - Oberaarhorn - OberaarjochhÅtte - Berghaus Oberaar,,x,x,,,"Alex (Co-Tourenleiter), Lisette, Manfred Furrer, Ivan, Andrea Jurik, Peter Hoehener, Karin Oberli, Yvonne Mettler, JÅrg",SL Berg & Ski,,,,,,,,,,,,,,,,28.8.16,1320
D20160912,1321,274,20160912-070103-Hike.gpx,12.9.16,12.9.16,9,2016,2016 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Quinten - NÑgelisberg - Starkenbach,,NÑgeliberg,Gipfel,Quinten - NÑgeliberg - Starkenbach,,x,,,,Alleine,,,,,,,,,,,,,,,,,12.9.16,1321
D20160913,1322,#NV,20160913-080907-Hike.gpx,13.9.16,13.9.16,9,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Via Jaccobi Schwyz - Beckenried,,Via Jaccobi 6,ViaJaccobi,Brunnen - Beckenried,,x,x,,,,,,,,,,,,,,,,,,,,13.9.16,1322
D20161016,1323,275,20161016-070646-Hike.gpx,16.10.16,16.10.16,10,2016,2016 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Niederurnen - Friedlispitz - Riseten - BrÅggler - Innterthal,,BrÅggler,Gipfel,Niederurnen - Fiedlispitz - Riseten - BrÅggler - Innerthal,,x,,,,Alleine,,,,,,,,,,,,,,,,,16.10.16,1323
D20161023,1324,296,20161023-102655-Hike.gpx,23.10.16,23.10.16,10,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,Alpintour Hîrnli Westgrat,,Hîrnli,Gipfel,Steg - Hîrnli - Steg,,x,x,,,,,,,,,,,,,,,,,,,,23.10.16,1324
D20161029,1325,278,20161029-071523-Hike.gpx,29.10.16,29.10.16,10,2016,2016 So,Sommer,Wandern,Alpintour,Privat,1,Alpintour Pilatus Ostgrat,,Pilatus,Gipfel,Stansstad - ganzer Ostgrat - Pilatus - Eigenthal,,x,,,,Alleine,,,,,,,,,,,,,,,,,29.10.16,1325
D20161211,1326,279,20161211-100859-Hike.gpx,11.12.16,11.12.16,12,2016,2016 So,Sommer,Wandern,Wanderung,Privat,1,Wanderung Gross Aubrig,,Gross Aubrig,Gipfel,Vorderthal - Gross Aubrig - Vorderthal,,x,x,,,,,,,,,,,,,,,,,,,,11.12.16,1326
D20161217,1327,280,20161217-105302-BackcountrySki.gpx,17.12.16,17.12.16,12,2016,2016/17 Wi,Winter,Skifahren,Skitour,Ausbildung,1,Skitour Lawinenkurs Tiefenbach Tag 1,,Schafberg,Gipfel,Tiefenbach - Albert-Heim-HÅtte - Schafberg - Tiefenbach,,x,,,,"Alex, Michel, Gerry, Madelaine, Hans-Werner, JÅrg, Marc, Stefan, Peter",SL Berg & Ski,,,,,,,,,,,,,,,,17.12.16,1327
D20161218,1328,#NV,20161218-095951-BackcountrySki.gpx,18.12.16,18.12.16,12,2016,2016/17 Wi,Winter,Skifahren,Skitour,Ausbildung,1,Skitour Lawinenkurs Tiefenbach Tag 2,,Punkt SE Klein Bielenhorn,Punkt,Tiefenbach - P SE Klein Bielenhorn - Tiefenbach,,x,,,,"Alex, Michel, Gerry, Madelaine, Hans-Werner, JÅrg, Marc, Stefan, Peter",SL Berg & Ski,,,,,,,,,,,,,,,,18.12.16,1328
D20170101,1329,281,20170101-084401-Hike.gpx,1.1.17,1.1.17,1,2017,2016/17 Wi,Winter,Wandern,Wanderung,Privat,1,Wanderung Adelboden - Tschentenalp,,SchwandfÑlspitz,Gipfel,Adelboden - Tschentenegga - SchwandfÑlspitz - Blachtli - Adelboden,,x,x,,,,,,,,,,,,,,,,,,,,1.1.17,1329
D20170102,1330,#NV,20170102-084813-Hike.gpx,2.1.17,2.1.17,1,2017,2016/17 Wi,Winter,Wandern,Wanderung,Privat,1,Wanderung Adelboden - Hahnenmoospass,,Hahnenmoospass,Punkt,Adelboden - BerglÑger - SillerebÅhl (Gondelbahn) - Hahnenmoospass - GeilsbÅel - BerglÑger (Bus) - BÑreschwand - Adelboden,,x,x,,,,,,,,,,,,,,,,,,,,2.1.17,1330
D20170107,1331,282,20170107-080505-BackcountrySki.gpx,7.1.17,7.1.17,1,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour JÑgglisch Horn (Versuch),,JÑgglisch Horn (Versuch),Gipfel,Saas - JÑgglischhorn (Abbruch auf 2080m) - Saas ,,x,,,,"Mathis, Thomas, Fabian",,,,,,,,,,,,,,,,,7.1.17,1331
D20170108,1332,283,20170108-082324-Snowshoe.gpx,8.1.17,8.1.17,1,2017,2016/17 Wi,Winter,Wandern,Schneeschuhwanderung,Privat,1,Schneeschuhtour Breitenau,,Breitenau,Gipfel,Rieden - Bergli - Chirnenberg - Wielesch - Breitenau - retour auf Aufstiegsroute,,x,x,,,,,,,,,,,,,,,,,,,,8.1.17,1332
D20170115,1333,284,20170115-081740-Snowshoe.gpx,15.1.17,15.1.17,1,2017,2016/17 Wi,Winter,Wandern,Schneeschuhwanderung,Privat,1,Schneeschuhtour Egg - StîcklichrÅz - Gruebhîchi - Willerzell,,"StîcklichrÅz, Gruebhîchi",Gipfel,Egg - StîcklichrÅz - Gruebhîchi - Willerzell,,x,x,,,Martin & Elsbeth,,,,,,,,,,,,,,,,,15.1.17,1333
D20170121,1334,286,20170121-081301-BackcountrySki.gpx,21.1.17,21.1.17,1,2017,2016/17 Wi,Winter,Skifahren,Skitour,SL Lead,1,Skitour JÑgglisch Horn,,JÑgglisch Horn,Gipfel,St. Antînien (Platz) - Ascharina Alp - JÑgglisch Horn - KÅblis,,x,,,,"Gerry, Stefan Beit, JÅrg Ribi, Jan, Phil, Philipp, Yvonne, Simone, Peter Tatar, Marcel, Beno",,,,,,,,,,,,,,,,,21.1.17,1334
D20170122,1335,287,20170122-093747-BackcountrySki.gpx,22.1.17,22.1.17,1,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Bachtel,,Bachtel,Gipfel,Hadlikerrank - Orn - Bachtel (retour Åber Aufstiegsroute),,x,x,,,,,,,,,,,,,,,,,,,,22.1.17,1335
D20170128,1336,288,20170128-062016-BackcountrySki.gpx,28.1.17,28.1.17,1,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Vorderi Hîchi - HÑderenberg,,HÑderenberg,Gipfel,Starkenbach - Arsch - Vorderi Hîchi - HÑderenberg - Stein,,x,x,,,,,,,,,,,,,,,,,,,,28.1.17,1336
D20170211,1337,297,20170211-063852-BackcountrySki.gpx,11.2.17,11.2.17,2,2017,2016/17 Wi,Winter,Skifahren,Skitour,Privat,1,Skitour Brisen,,Brisen,Gipfel,Niederrickenbach (Station) - Brisenhaus - Steinalper Tribet - Steinalper Jîchli - Brisen - retour gleichen Weg,,x,x,,,"Sebastian, Mathis",,,,,,,,,,,,,,,,,11.2.17,1337
